2020-11-25 00:04:58,682 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32_original.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/./output/vl-bert/vqa/base_4x16G_fp32_original/train2014+val2014_train/tensorboard_logs', model_dir='./checkpoints', partial_pretrain=None, slurm=False)

2020-11-25 00:04:58,687 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-25 01:11:49,275 Epoch[0] Batch [9400]	Speed: 37.16 samples/s ETA: 0 d 13 h 38 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.285 O: 0.037 M: 0.015	Train-SoftAcc=0.463854,	AnsLoss=12.056667,	
2020-11-25 01:12:32,487 Epoch[0] Batch [9500]	Speed: 37.03 samples/s ETA: 0 d 13 h 40 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.464466,	AnsLoss=11.972416,	
2020-11-25 01:13:14,694 Epoch[0] Batch [9600]	Speed: 37.91 samples/s ETA: 0 d 13 h 20 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.015	Train-SoftAcc=0.465372,	AnsLoss=11.888318,	
2020-11-25 01:13:57,668 Epoch[0] Batch [9700]	Speed: 37.23 samples/s ETA: 0 d 13 h 34 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.466276,	AnsLoss=11.805588,	
2020-11-25 01:14:38,373 Epoch[0] Batch [9800]	Speed: 39.31 samples/s ETA: 0 d 12 h 50 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.267 O: 0.036 M: 0.016	Train-SoftAcc=0.466901,	AnsLoss=11.725672,	
2020-11-25 01:15:21,681 Epoch[0] Batch [9900]	Speed: 36.95 samples/s ETA: 0 d 13 h 39 m	Data: 0.006 Tran: 0.003 F: 0.083 B: 0.288 O: 0.036 M: 0.016	Train-SoftAcc=0.467420,	AnsLoss=11.647670,	
2020-11-25 01:16:02,947 Epoch[0] Batch [10000]	Speed: 38.77 samples/s ETA: 0 d 12 h 59 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.036 M: 0.016	Train-SoftAcc=0.468371,	AnsLoss=11.568825,	
2020-11-25 01:16:44,635 Epoch[0] Batch [10100]	Speed: 38.38 samples/s ETA: 0 d 13 h  7 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.469179,	AnsLoss=11.492971,	
2020-11-25 01:17:25,386 Epoch[0] Batch [10200]	Speed: 39.26 samples/s ETA: 0 d 12 h 48 m	Data: 0.005 Tran: 0.003 F: 0.077 B: 0.269 O: 0.035 M: 0.017	Train-SoftAcc=0.469767,	AnsLoss=11.418233,	
2020-11-25 01:18:08,118 Epoch[0] Batch [10300]	Speed: 37.44 samples/s ETA: 0 d 13 h 25 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.284 O: 0.035 M: 0.017	Train-SoftAcc=0.470630,	AnsLoss=11.345145,	
2020-11-25 01:18:49,259 Epoch[0] Batch [10400]	Speed: 38.89 samples/s ETA: 0 d 12 h 54 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.271 O: 0.036 M: 0.016	Train-SoftAcc=0.471503,	AnsLoss=11.273599,	
2020-11-25 01:19:31,315 Epoch[0] Batch [10500]	Speed: 38.05 samples/s ETA: 0 d 13 h 11 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.472096,	AnsLoss=11.203715,	
2020-11-25 01:20:14,552 Epoch[0] Batch [10600]	Speed: 37.01 samples/s ETA: 0 d 13 h 32 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.473000,	AnsLoss=11.135253,	
2020-11-25 01:20:57,303 Epoch[0] Batch [10700]	Speed: 37.43 samples/s ETA: 0 d 13 h 22 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.473569,	AnsLoss=11.067124,	
2020-11-25 01:21:39,187 Epoch[0] Batch [10800]	Speed: 38.20 samples/s ETA: 0 d 13 h  5 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.474176,	AnsLoss=11.001974,	
2020-11-25 01:22:20,316 Epoch[0] Batch [10900]	Speed: 38.90 samples/s ETA: 0 d 12 h 51 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.271 O: 0.036 M: 0.016	Train-SoftAcc=0.474868,	AnsLoss=10.936798,	
2020-11-25 01:23:03,202 Epoch[0] Batch [11000]	Speed: 37.31 samples/s ETA: 0 d 13 h 23 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.475510,	AnsLoss=10.872332,	
2020-11-25 01:23:46,659 Epoch[0] Batch [11100]	Speed: 36.82 samples/s ETA: 0 d 13 h 33 m	Data: 0.006 Tran: 0.003 F: 0.083 B: 0.289 O: 0.036 M: 0.016	Train-SoftAcc=0.476279,	AnsLoss=10.808647,	
2020-11-25 01:24:28,771 Epoch[0] Batch [11200]	Speed: 37.99 samples/s ETA: 0 d 13 h  7 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.476985,	AnsLoss=10.748852,	
2020-11-25 01:25:11,705 Epoch[0] Batch [11300]	Speed: 37.27 samples/s ETA: 0 d 13 h 22 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.477521,	AnsLoss=10.688877,	
2020-11-25 01:25:54,265 Epoch[0] Batch [11400]	Speed: 37.59 samples/s ETA: 0 d 13 h 14 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.478313,	AnsLoss=10.628553,	
2020-11-25 01:26:36,451 Epoch[0] Batch [11500]	Speed: 37.93 samples/s ETA: 0 d 13 h  6 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.478872,	AnsLoss=10.569532,	
2020-11-25 01:27:18,269 Epoch[0] Batch [11600]	Speed: 38.26 samples/s ETA: 0 d 12 h 59 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.479600,	AnsLoss=10.509534,	
2020-11-25 01:28:01,205 Epoch[0] Batch [11700]	Speed: 37.27 samples/s ETA: 0 d 13 h 19 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.479855,	AnsLoss=10.454978,	
2020-11-25 01:28:43,341 Epoch[0] Batch [11800]	Speed: 37.97 samples/s ETA: 0 d 13 h  3 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.480413,	AnsLoss=10.399863,	
2020-11-25 01:29:26,051 Epoch[0] Batch [11900]	Speed: 37.46 samples/s ETA: 0 d 13 h 13 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.480834,	AnsLoss=10.345514,	
2020-11-25 01:30:09,329 Epoch[0] Batch [12000]	Speed: 36.97 samples/s ETA: 0 d 13 h 23 m	Data: 0.006 Tran: 0.004 F: 0.084 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.481248,	AnsLoss=10.292812,	
2020-11-25 01:30:51,320 Epoch[0] Batch [12100]	Speed: 38.11 samples/s ETA: 0 d 12 h 58 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.277 O: 0.037 M: 0.015	Train-SoftAcc=0.481784,	AnsLoss=10.239501,	
2020-11-25 01:31:33,579 Epoch[0] Batch [12200]	Speed: 37.86 samples/s ETA: 0 d 13 h  3 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.482295,	AnsLoss=10.187904,	
2020-11-25 01:32:15,763 Epoch[0] Batch [12300]	Speed: 37.93 samples/s ETA: 0 d 13 h  1 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.482802,	AnsLoss=10.137094,	
2020-11-25 01:32:56,596 Epoch[0] Batch [12400]	Speed: 39.19 samples/s ETA: 0 d 12 h 35 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.268 O: 0.036 M: 0.015	Train-SoftAcc=0.483385,	AnsLoss=10.087436,	
2020-11-25 01:33:39,661 Epoch[0] Batch [12500]	Speed: 37.15 samples/s ETA: 0 d 13 h 15 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.484009,	AnsLoss=10.036608,	
2020-11-25 01:34:22,805 Epoch[0] Batch [12600]	Speed: 37.09 samples/s ETA: 0 d 13 h 16 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.286 O: 0.036 M: 0.015	Train-SoftAcc=0.484564,	AnsLoss=9.986662,	
2020-11-25 01:35:04,038 Epoch[0] Batch [12700]	Speed: 38.80 samples/s ETA: 0 d 12 h 40 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.271 O: 0.036 M: 0.016	Train-SoftAcc=0.485203,	AnsLoss=9.938227,	
2020-11-25 01:35:46,771 Epoch[0] Batch [12800]	Speed: 37.44 samples/s ETA: 0 d 13 h  7 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.485695,	AnsLoss=9.891635,	
2020-11-25 01:36:28,370 Epoch[0] Batch [12900]	Speed: 38.46 samples/s ETA: 0 d 12 h 46 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.486234,	AnsLoss=9.845322,	
2020-11-25 01:37:10,182 Epoch[0] Batch [13000]	Speed: 38.27 samples/s ETA: 0 d 12 h 49 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.486666,	AnsLoss=9.801243,	
2020-11-25 01:37:54,239 Epoch[0] Batch [13100]	Speed: 36.32 samples/s ETA: 0 d 13 h 29 m	Data: 0.006 Tran: 0.004 F: 0.084 B: 0.294 O: 0.036 M: 0.016	Train-SoftAcc=0.487199,	AnsLoss=9.755614,	
2020-11-25 01:38:36,040 Epoch[0] Batch [13200]	Speed: 38.28 samples/s ETA: 0 d 12 h 47 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.487725,	AnsLoss=9.709285,	
2020-11-25 01:39:18,158 Epoch[0] Batch [13300]	Speed: 37.99 samples/s ETA: 0 d 12 h 52 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.488140,	AnsLoss=9.665447,	
2020-11-25 01:40:01,764 Epoch[0] Batch [13400]	Speed: 36.69 samples/s ETA: 0 d 13 h 19 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.291 O: 0.036 M: 0.016	Train-SoftAcc=0.488663,	AnsLoss=9.621573,	
2020-11-25 01:40:42,779 Epoch[0] Batch [13500]	Speed: 39.01 samples/s ETA: 0 d 12 h 31 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.270 O: 0.036 M: 0.016	Train-SoftAcc=0.489089,	AnsLoss=9.578540,	
2020-11-25 01:41:26,161 Epoch[0] Batch [13600]	Speed: 36.88 samples/s ETA: 0 d 13 h 13 m	Data: 0.006 Tran: 0.003 F: 0.083 B: 0.288 O: 0.036 M: 0.016	Train-SoftAcc=0.489365,	AnsLoss=9.538561,	
2020-11-25 01:42:08,078 Epoch[0] Batch [13700]	Speed: 38.17 samples/s ETA: 0 d 12 h 46 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.490016,	AnsLoss=9.498291,	
2020-11-25 01:42:50,445 Epoch[0] Batch [13800]	Speed: 37.77 samples/s ETA: 0 d 12 h 53 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.490477,	AnsLoss=9.458707,	
2020-11-25 01:43:33,663 Epoch[0] Batch [13900]	Speed: 37.02 samples/s ETA: 0 d 13 h  8 m	Data: 0.006 Tran: 0.003 F: 0.083 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.491050,	AnsLoss=9.416897,	
2020-11-25 01:44:15,765 Epoch[0] Batch [14000]	Speed: 38.00 samples/s ETA: 0 d 12 h 47 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.491433,	AnsLoss=9.376021,	
2020-11-25 01:44:57,703 Epoch[0] Batch [14100]	Speed: 38.15 samples/s ETA: 0 d 12 h 43 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.277 O: 0.036 M: 0.015	Train-SoftAcc=0.491791,	AnsLoss=9.336812,	
2020-11-25 01:45:39,245 Epoch[0] Batch [14200]	Speed: 38.52 samples/s ETA: 0 d 12 h 36 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.273 O: 0.036 M: 0.016	Train-SoftAcc=0.492323,	AnsLoss=9.297435,	
2020-11-25 01:46:21,543 Epoch[0] Batch [14300]	Speed: 37.83 samples/s ETA: 0 d 12 h 49 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.492618,	AnsLoss=9.259794,	
2020-11-25 01:47:04,290 Epoch[0] Batch [14400]	Speed: 37.43 samples/s ETA: 0 d 12 h 56 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.284 O: 0.035 M: 0.016	Train-SoftAcc=0.493175,	AnsLoss=9.221432,	
2020-11-25 01:47:46,992 Epoch[0] Batch [14500]	Speed: 37.47 samples/s ETA: 0 d 12 h 54 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.493551,	AnsLoss=9.183799,	
2020-11-25 01:48:29,605 Epoch[0] Batch [14600]	Speed: 37.55 samples/s ETA: 0 d 12 h 52 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.494015,	AnsLoss=9.147795,	
2020-11-25 01:49:11,657 Epoch[0] Batch [14700]	Speed: 38.05 samples/s ETA: 0 d 12 h 41 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.494276,	AnsLoss=9.112043,	
2020-11-25 01:49:53,366 Epoch[0] Batch [14800]	Speed: 38.36 samples/s ETA: 0 d 12 h 34 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.275 O: 0.036 M: 0.016	Train-SoftAcc=0.494595,	AnsLoss=9.076593,	
2020-11-25 01:50:35,176 Epoch[0] Batch [14900]	Speed: 38.27 samples/s ETA: 0 d 12 h 36 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.494956,	AnsLoss=9.040152,	
2020-11-25 01:51:17,806 Epoch[0] Batch [15000]	Speed: 37.53 samples/s ETA: 0 d 12 h 50 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.495559,	AnsLoss=9.004293,	
2020-11-25 01:52:00,283 Epoch[0] Batch [15100]	Speed: 37.67 samples/s ETA: 0 d 12 h 46 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.496112,	AnsLoss=8.969772,	
2020-11-25 01:52:42,855 Epoch[0] Batch [15200]	Speed: 37.59 samples/s ETA: 0 d 12 h 47 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.496570,	AnsLoss=8.936096,	
2020-11-25 01:53:27,251 Epoch[0] Batch [15300]	Speed: 36.04 samples/s ETA: 0 d 13 h 19 m	Data: 0.006 Tran: 0.004 F: 0.085 B: 0.297 O: 0.036 M: 0.016	Train-SoftAcc=0.497073,	AnsLoss=8.902163,	
2020-11-25 01:54:07,940 Epoch[0] Batch [15400]	Speed: 39.32 samples/s ETA: 0 d 12 h 12 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.267 O: 0.036 M: 0.016	Train-SoftAcc=0.497461,	AnsLoss=8.869060,	
2020-11-25 01:54:49,802 Epoch[0] Batch [15500]	Speed: 38.22 samples/s ETA: 0 d 12 h 32 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.497915,	AnsLoss=8.836249,	
2020-11-25 01:55:31,558 Epoch[0] Batch [15600]	Speed: 38.32 samples/s ETA: 0 d 12 h 30 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.276 O: 0.036 M: 0.016	Train-SoftAcc=0.498459,	AnsLoss=8.802829,	
2020-11-25 01:56:14,266 Epoch[0] Batch [15700]	Speed: 37.47 samples/s ETA: 0 d 12 h 46 m	Data: 0.006 Tran: 0.004 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.498867,	AnsLoss=8.770934,	
2020-11-25 01:56:57,422 Epoch[0] Batch [15800]	Speed: 37.08 samples/s ETA: 0 d 12 h 53 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.287 O: 0.036 M: 0.016	Train-SoftAcc=0.499286,	AnsLoss=8.740422,	
2020-11-25 01:57:39,485 Epoch[0] Batch [15900]	Speed: 38.04 samples/s ETA: 0 d 12 h 33 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.499661,	AnsLoss=8.708632,	
2020-11-25 01:58:21,856 Epoch[0] Batch [16000]	Speed: 37.76 samples/s ETA: 0 d 12 h 38 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.500037,	AnsLoss=8.677586,	
2020-11-25 01:59:04,884 Epoch[0] Batch [16100]	Speed: 37.19 samples/s ETA: 0 d 12 h 49 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.500428,	AnsLoss=8.647990,	
2020-11-25 01:59:48,214 Epoch[0] Batch [16200]	Speed: 36.93 samples/s ETA: 0 d 12 h 54 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.288 O: 0.036 M: 0.015	Train-SoftAcc=0.500746,	AnsLoss=8.618220,	
2020-11-25 02:00:31,311 Epoch[0] Batch [16300]	Speed: 37.13 samples/s ETA: 0 d 12 h 49 m	Data: 0.006 Tran: 0.003 F: 0.083 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.501110,	AnsLoss=8.588449,	
2020-11-25 02:01:13,580 Epoch[0] Batch [16400]	Speed: 37.85 samples/s ETA: 0 d 12 h 33 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.280 O: 0.036 M: 0.016	Train-SoftAcc=0.501584,	AnsLoss=8.559272,	
2020-11-25 02:01:56,322 Epoch[0] Batch [16500]	Speed: 37.43 samples/s ETA: 0 d 12 h 41 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.501970,	AnsLoss=8.530355,	
2020-11-25 02:02:39,003 Epoch[0] Batch [16600]	Speed: 37.49 samples/s ETA: 0 d 12 h 39 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.502211,	AnsLoss=8.502171,	
2020-11-25 02:03:21,626 Epoch[0] Batch [16700]	Speed: 37.54 samples/s ETA: 0 d 12 h 37 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.283 O: 0.037 M: 0.015	Train-SoftAcc=0.502553,	AnsLoss=8.473812,	
2020-11-25 02:04:03,847 Epoch[0] Batch [16800]	Speed: 37.90 samples/s ETA: 0 d 12 h 30 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.015	Train-SoftAcc=0.502946,	AnsLoss=8.445930,	
2020-11-25 02:04:47,228 Epoch[0] Batch [16900]	Speed: 36.88 samples/s ETA: 0 d 12 h 49 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.289 O: 0.036 M: 0.016	Train-SoftAcc=0.503306,	AnsLoss=8.418346,	
2020-11-25 02:05:28,671 Epoch[0] Batch [17000]	Speed: 38.61 samples/s ETA: 0 d 12 h 14 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.272 O: 0.036 M: 0.016	Train-SoftAcc=0.503875,	AnsLoss=8.390486,	
2020-11-25 02:06:12,005 Epoch[0] Batch [17100]	Speed: 36.92 samples/s ETA: 0 d 12 h 47 m	Data: 0.006 Tran: 0.003 F: 0.083 B: 0.288 O: 0.036 M: 0.016	Train-SoftAcc=0.504193,	AnsLoss=8.363661,	
2020-11-25 02:06:53,310 Epoch[0] Batch [17200]	Speed: 38.74 samples/s ETA: 0 d 12 h 10 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.036 M: 0.016	Train-SoftAcc=0.504506,	AnsLoss=8.336495,	
2020-11-25 02:07:34,021 Epoch[0] Batch [17300]	Speed: 39.30 samples/s ETA: 0 d 11 h 59 m	Data: 0.006 Tran: 0.003 F: 0.078 B: 0.267 O: 0.036 M: 0.016	Train-SoftAcc=0.505085,	AnsLoss=8.308898,	
2020-11-25 02:08:13,803 Epoch[0] Batch [17400]	Speed: 40.22 samples/s ETA: 0 d 11 h 42 m	Data: 0.006 Tran: 0.003 F: 0.077 B: 0.260 O: 0.036 M: 0.016	Train-SoftAcc=0.505436,	AnsLoss=8.282920,	
2020-11-25 02:08:56,075 Epoch[0] Batch [17500]	Speed: 37.85 samples/s ETA: 0 d 12 h 26 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.505703,	AnsLoss=8.258137,	
2020-11-25 02:09:37,673 Epoch[0] Batch [17600]	Speed: 38.46 samples/s ETA: 0 d 12 h 13 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.274 O: 0.036 M: 0.016	Train-SoftAcc=0.506001,	AnsLoss=8.232404,	
2020-11-25 02:10:20,633 Epoch[0] Batch [17700]	Speed: 37.24 samples/s ETA: 0 d 12 h 36 m	Data: 0.006 Tran: 0.003 F: 0.083 B: 0.285 O: 0.036 M: 0.016	Train-SoftAcc=0.506325,	AnsLoss=8.206892,	
2020-11-25 02:11:02,534 Epoch[0] Batch [17800]	Speed: 38.19 samples/s ETA: 0 d 12 h 17 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.277 O: 0.036 M: 0.016	Train-SoftAcc=0.506738,	AnsLoss=8.181074,	
2020-11-25 02:11:45,675 Epoch[0] Batch [17900]	Speed: 37.09 samples/s ETA: 0 d 12 h 38 m	Data: 0.006 Tran: 0.004 F: 0.083 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.507118,	AnsLoss=8.155582,	
2020-11-25 02:12:27,757 Epoch[0] Batch [18000]	Speed: 38.02 samples/s ETA: 0 d 12 h 19 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.507471,	AnsLoss=8.131122,	
2020-11-25 02:13:10,670 Epoch[0] Batch [18100]	Speed: 37.29 samples/s ETA: 0 d 12 h 33 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.286 O: 0.036 M: 0.016	Train-SoftAcc=0.507803,	AnsLoss=8.106897,	
2020-11-25 02:13:52,242 Epoch[0] Batch [18200]	Speed: 38.49 samples/s ETA: 0 d 12 h  8 m	Data: 0.005 Tran: 0.003 F: 0.079 B: 0.275 O: 0.035 M: 0.017	Train-SoftAcc=0.508083,	AnsLoss=8.083008,	
2020-11-25 02:14:34,924 Epoch[0] Batch [18300]	Speed: 37.49 samples/s ETA: 0 d 12 h 27 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.284 O: 0.035 M: 0.016	Train-SoftAcc=0.508513,	AnsLoss=8.058498,	
2020-11-25 02:15:17,666 Epoch[0] Batch [18400]	Speed: 37.44 samples/s ETA: 0 d 12 h 27 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.284 O: 0.036 M: 0.016	Train-SoftAcc=0.508871,	AnsLoss=8.034887,	
2020-11-25 02:16:00,649 Epoch[0] Batch [18500]	Speed: 37.23 samples/s ETA: 0 d 12 h 31 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.286 O: 0.035 M: 0.016	Train-SoftAcc=0.509177,	AnsLoss=8.012404,	
2020-11-25 02:16:43,298 Epoch[0] Batch [18600]	Speed: 37.52 samples/s ETA: 0 d 12 h 24 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.283 O: 0.036 M: 0.016	Train-SoftAcc=0.509454,	AnsLoss=7.989573,	
2020-11-25 02:17:25,702 Epoch[0] Batch [18700]	Speed: 37.73 samples/s ETA: 0 d 12 h 19 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.281 O: 0.036 M: 0.016	Train-SoftAcc=0.509851,	AnsLoss=7.967315,	
2020-11-25 02:18:08,278 Epoch[0] Batch [18800]	Speed: 37.58 samples/s ETA: 0 d 12 h 22 m	Data: 0.006 Tran: 0.003 F: 0.082 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.510051,	AnsLoss=7.945623,	
2020-11-25 02:18:50,017 Epoch[0] Batch [18900]	Speed: 38.34 samples/s ETA: 0 d 12 h  6 m	Data: 0.006 Tran: 0.003 F: 0.080 B: 0.275 O: 0.036 M: 0.015	Train-SoftAcc=0.510439,	AnsLoss=7.923115,	
2020-11-25 02:19:32,179 Epoch[0] Batch [19000]	Speed: 37.95 samples/s ETA: 0 d 12 h 13 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.279 O: 0.036 M: 0.016	Train-SoftAcc=0.510823,	AnsLoss=7.900632,	
2020-11-25 02:20:14,170 Epoch[0] Batch [19100]	Speed: 38.11 samples/s ETA: 0 d 12 h  9 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.277 O: 0.037 M: 0.015	Train-SoftAcc=0.511191,	AnsLoss=7.878559,	
2020-11-25 02:20:56,213 Epoch[0] Batch [19200]	Speed: 38.06 samples/s ETA: 0 d 12 h 10 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.278 O: 0.036 M: 0.016	Train-SoftAcc=0.511377,	AnsLoss=7.857139,	
2020-11-25 02:21:38,715 Epoch[0] Batch [19300]	Speed: 37.65 samples/s ETA: 0 d 12 h 17 m	Data: 0.006 Tran: 0.003 F: 0.081 B: 0.282 O: 0.036 M: 0.016	Train-SoftAcc=0.511546,	AnsLoss=7.835824,	
2020-11-25 02:22:20,007 Epoch[0] Batch [19400]	Speed: 38.75 samples/s ETA: 0 d 11 h 55 m	Data: 0.006 Tran: 0.003 F: 0.079 B: 0.272 O: 0.036 M: 0.016	Train-SoftAcc=0.511809,	AnsLoss=7.815220,	
