2020-11-17 12:51:55,524 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/output/vl-bert/vqa/base_4x16G_fp32/train2014+val2014_train/tensorboard_logs', model_dir='', partial_pretrain=None, slurm=False)

2020-11-17 12:51:55,529 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-17 17:47:59,718 Epoch[4] Batch [12900]	Speed: 65.02 samples/s ETA: 0 d  1 h  2 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.013	Train-SoftAcc=0.746212,	AnsLoss=2.563578,	
2020-11-17 17:48:49,048 Epoch[4] Batch [13000]	Speed: 64.87 samples/s ETA: 0 d  1 h  2 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.014	Train-SoftAcc=0.746206,	AnsLoss=2.563200,	
2020-11-17 17:49:39,128 Epoch[4] Batch [13100]	Speed: 63.90 samples/s ETA: 0 d  1 h  2 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.409 O: 0.040 M: 0.014	Train-SoftAcc=0.746160,	AnsLoss=2.563369,	
2020-11-17 17:50:29,304 Epoch[4] Batch [13200]	Speed: 63.78 samples/s ETA: 0 d  1 h  1 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.411 O: 0.040 M: 0.013	Train-SoftAcc=0.746172,	AnsLoss=2.563446,	
2020-11-17 17:51:18,300 Epoch[4] Batch [13300]	Speed: 65.31 samples/s ETA: 0 d  0 h 59 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.399 O: 0.041 M: 0.013	Train-SoftAcc=0.746272,	AnsLoss=2.563047,	
2020-11-17 17:52:07,330 Epoch[4] Batch [13400]	Speed: 65.27 samples/s ETA: 0 d  0 h 58 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.399 O: 0.041 M: 0.013	Train-SoftAcc=0.746241,	AnsLoss=2.563629,	
2020-11-17 17:52:56,826 Epoch[4] Batch [13500]	Speed: 64.65 samples/s ETA: 0 d  0 h 58 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.014	Train-SoftAcc=0.746193,	AnsLoss=2.563523,	
2020-11-17 17:53:46,011 Epoch[4] Batch [13600]	Speed: 65.06 samples/s ETA: 0 d  0 h 57 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.014	Train-SoftAcc=0.746134,	AnsLoss=2.563739,	
2020-11-17 17:54:35,960 Epoch[4] Batch [13700]	Speed: 64.07 samples/s ETA: 0 d  0 h 57 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.407 O: 0.040 M: 0.013	Train-SoftAcc=0.746152,	AnsLoss=2.563834,	
2020-11-17 17:55:25,037 Epoch[4] Batch [13800]	Speed: 65.20 samples/s ETA: 0 d  0 h 55 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.400 O: 0.040 M: 0.014	Train-SoftAcc=0.746175,	AnsLoss=2.563963,	
2020-11-17 17:56:13,985 Epoch[4] Batch [13900]	Speed: 65.38 samples/s ETA: 0 d  0 h 54 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.399 O: 0.040 M: 0.014	Train-SoftAcc=0.746225,	AnsLoss=2.563820,	
2020-11-17 17:57:03,573 Epoch[4] Batch [14000]	Speed: 64.53 samples/s ETA: 0 d  0 h 54 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.746165,	AnsLoss=2.564438,	
2020-11-17 17:57:52,918 Epoch[4] Batch [14100]	Speed: 64.85 samples/s ETA: 0 d  0 h 53 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.014	Train-SoftAcc=0.746088,	AnsLoss=2.564967,	
2020-11-17 17:58:42,491 Epoch[4] Batch [14200]	Speed: 64.55 samples/s ETA: 0 d  0 h 52 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.746138,	AnsLoss=2.564311,	
2020-11-17 17:59:32,157 Epoch[4] Batch [14300]	Speed: 64.43 samples/s ETA: 0 d  0 h 51 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.746072,	AnsLoss=2.564639,	
2020-11-17 18:00:22,396 Epoch[4] Batch [14400]	Speed: 63.70 samples/s ETA: 0 d  0 h 51 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.411 O: 0.040 M: 0.014	Train-SoftAcc=0.746070,	AnsLoss=2.565218,	
2020-11-17 18:01:12,044 Epoch[4] Batch [14500]	Speed: 64.46 samples/s ETA: 0 d  0 h 50 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.405 O: 0.041 M: 0.013	Train-SoftAcc=0.746010,	AnsLoss=2.565521,	
2020-11-17 18:02:01,709 Epoch[4] Batch [14600]	Speed: 64.43 samples/s ETA: 0 d  0 h 49 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.745880,	AnsLoss=2.565961,	
2020-11-17 18:02:50,970 Epoch[4] Batch [14700]	Speed: 64.96 samples/s ETA: 0 d  0 h 48 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.013	Train-SoftAcc=0.745886,	AnsLoss=2.565645,	
2020-11-17 18:03:40,247 Epoch[4] Batch [14800]	Speed: 64.94 samples/s ETA: 0 d  0 h 47 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.745842,	AnsLoss=2.565571,	
2020-11-17 18:04:29,561 Epoch[4] Batch [14900]	Speed: 64.89 samples/s ETA: 0 d  0 h 46 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.745933,	AnsLoss=2.565187,	
2020-11-17 18:05:18,878 Epoch[4] Batch [15000]	Speed: 64.89 samples/s ETA: 0 d  0 h 45 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.745916,	AnsLoss=2.565241,	
2020-11-17 18:06:08,671 Epoch[4] Batch [15100]	Speed: 64.27 samples/s ETA: 0 d  0 h 45 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.745847,	AnsLoss=2.565504,	
2020-11-17 18:06:58,125 Epoch[4] Batch [15200]	Speed: 64.71 samples/s ETA: 0 d  0 h 44 m	Data: 0.005 Tran: 0.004 F: 0.028 B: 0.403 O: 0.040 M: 0.013	Train-SoftAcc=0.745834,	AnsLoss=2.565177,	
2020-11-17 18:07:47,324 Epoch[4] Batch [15300]	Speed: 65.04 samples/s ETA: 0 d  0 h 43 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.014	Train-SoftAcc=0.745735,	AnsLoss=2.565557,	
2020-11-17 18:08:37,016 Epoch[4] Batch [15400]	Speed: 64.40 samples/s ETA: 0 d  0 h 42 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.745742,	AnsLoss=2.565723,	
2020-11-17 18:09:27,508 Epoch[4] Batch [15500]	Speed: 63.38 samples/s ETA: 0 d  0 h 42 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.414 O: 0.040 M: 0.013	Train-SoftAcc=0.745716,	AnsLoss=2.566379,	
2020-11-17 18:10:17,365 Epoch[4] Batch [15600]	Speed: 64.19 samples/s ETA: 0 d  0 h 41 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.407 O: 0.041 M: 0.013	Train-SoftAcc=0.745758,	AnsLoss=2.566864,	
2020-11-17 18:11:06,762 Epoch[4] Batch [15700]	Speed: 64.78 samples/s ETA: 0 d  0 h 40 m	Data: 0.005 Tran: 0.004 F: 0.028 B: 0.403 O: 0.041 M: 0.013	Train-SoftAcc=0.745780,	AnsLoss=2.566572,	
2020-11-17 18:11:56,140 Epoch[4] Batch [15800]	Speed: 64.81 samples/s ETA: 0 d  0 h 39 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.014	Train-SoftAcc=0.745778,	AnsLoss=2.566510,	
2020-11-17 18:12:45,473 Epoch[4] Batch [15900]	Speed: 64.87 samples/s ETA: 0 d  0 h 38 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.745801,	AnsLoss=2.566285,	
2020-11-17 18:13:35,286 Epoch[4] Batch [16000]	Speed: 64.24 samples/s ETA: 0 d  0 h 37 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.406 O: 0.040 M: 0.013	Train-SoftAcc=0.745791,	AnsLoss=2.566603,	
2020-11-17 18:14:25,276 Epoch[4] Batch [16100]	Speed: 64.01 samples/s ETA: 0 d  0 h 37 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.040 M: 0.013	Train-SoftAcc=0.745768,	AnsLoss=2.567010,	
2020-11-17 18:15:15,488 Epoch[4] Batch [16200]	Speed: 63.73 samples/s ETA: 0 d  0 h 36 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.411 O: 0.040 M: 0.013	Train-SoftAcc=0.745862,	AnsLoss=2.566443,	
2020-11-17 18:16:05,756 Epoch[4] Batch [16300]	Speed: 63.66 samples/s ETA: 0 d  0 h 35 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.412 O: 0.040 M: 0.013	Train-SoftAcc=0.745813,	AnsLoss=2.566783,	
2020-11-17 18:16:55,446 Epoch[4] Batch [16400]	Speed: 64.40 samples/s ETA: 0 d  0 h 34 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.745741,	AnsLoss=2.567313,	
2020-11-17 18:17:45,278 Epoch[4] Batch [16500]	Speed: 64.22 samples/s ETA: 0 d  0 h 33 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.013	Train-SoftAcc=0.745754,	AnsLoss=2.567636,	
2020-11-17 18:18:34,515 Epoch[4] Batch [16600]	Speed: 64.99 samples/s ETA: 0 d  0 h 32 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.745735,	AnsLoss=2.567559,	
2020-11-17 18:19:24,293 Epoch[4] Batch [16700]	Speed: 64.29 samples/s ETA: 0 d  0 h 32 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.407 O: 0.040 M: 0.013	Train-SoftAcc=0.745704,	AnsLoss=2.567733,	
2020-11-17 18:20:13,367 Epoch[4] Batch [16800]	Speed: 65.21 samples/s ETA: 0 d  0 h 30 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.401 O: 0.039 M: 0.014	Train-SoftAcc=0.745672,	AnsLoss=2.567638,	
2020-11-17 18:21:03,810 Epoch[4] Batch [16900]	Speed: 63.44 samples/s ETA: 0 d  0 h 30 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.414 O: 0.040 M: 0.014	Train-SoftAcc=0.745599,	AnsLoss=2.568353,	
2020-11-17 18:21:52,984 Epoch[4] Batch [17000]	Speed: 65.08 samples/s ETA: 0 d  0 h 29 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.013	Train-SoftAcc=0.745496,	AnsLoss=2.568778,	
2020-11-17 18:22:43,476 Epoch[4] Batch [17100]	Speed: 63.38 samples/s ETA: 0 d  0 h 29 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.414 O: 0.040 M: 0.014	Train-SoftAcc=0.745494,	AnsLoss=2.568752,	
2020-11-17 18:23:32,352 Epoch[4] Batch [17200]	Speed: 65.47 samples/s ETA: 0 d  0 h 27 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.399 O: 0.039 M: 0.014	Train-SoftAcc=0.745436,	AnsLoss=2.568944,	
2020-11-17 18:24:22,495 Epoch[4] Batch [17300]	Speed: 63.82 samples/s ETA: 0 d  0 h 27 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.410 O: 0.040 M: 0.014	Train-SoftAcc=0.745405,	AnsLoss=2.568964,	
2020-11-17 18:25:12,384 Epoch[4] Batch [17400]	Speed: 64.14 samples/s ETA: 0 d  0 h 26 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.040 M: 0.014	Train-SoftAcc=0.745403,	AnsLoss=2.568750,	
2020-11-17 18:26:02,177 Epoch[4] Batch [17500]	Speed: 64.27 samples/s ETA: 0 d  0 h 25 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.745324,	AnsLoss=2.569271,	
2020-11-17 18:26:52,683 Epoch[4] Batch [17600]	Speed: 63.36 samples/s ETA: 0 d  0 h 24 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.414 O: 0.040 M: 0.013	Train-SoftAcc=0.745267,	AnsLoss=2.569464,	
2020-11-17 18:27:41,918 Epoch[4] Batch [17700]	Speed: 64.99 samples/s ETA: 0 d  0 h 23 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.745281,	AnsLoss=2.569360,	
2020-11-17 18:28:31,128 Epoch[4] Batch [17800]	Speed: 65.03 samples/s ETA: 0 d  0 h 22 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.745222,	AnsLoss=2.569387,	
2020-11-17 18:29:21,231 Epoch[4] Batch [17900]	Speed: 63.87 samples/s ETA: 0 d  0 h 22 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.411 O: 0.039 M: 0.014	Train-SoftAcc=0.745207,	AnsLoss=2.569351,	
2020-11-17 18:30:10,895 Epoch[4] Batch [18000]	Speed: 64.43 samples/s ETA: 0 d  0 h 21 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.406 O: 0.040 M: 0.013	Train-SoftAcc=0.745127,	AnsLoss=2.569642,	
2020-11-17 18:31:01,337 Epoch[4] Batch [18100]	Speed: 63.44 samples/s ETA: 0 d  0 h 20 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.745179,	AnsLoss=2.569164,	
2020-11-17 18:31:50,553 Epoch[4] Batch [18200]	Speed: 65.02 samples/s ETA: 0 d  0 h 19 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.745158,	AnsLoss=2.569453,	
2020-11-17 18:32:40,677 Epoch[4] Batch [18300]	Speed: 63.84 samples/s ETA: 0 d  0 h 18 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.410 O: 0.040 M: 0.013	Train-SoftAcc=0.745119,	AnsLoss=2.569518,	
2020-11-17 18:33:30,208 Epoch[4] Batch [18400]	Speed: 64.61 samples/s ETA: 0 d  0 h 17 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.745077,	AnsLoss=2.569624,	
2020-11-17 18:34:19,433 Epoch[4] Batch [18500]	Speed: 65.01 samples/s ETA: 0 d  0 h 16 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.013	Train-SoftAcc=0.745100,	AnsLoss=2.570005,	
2020-11-17 18:35:09,237 Epoch[4] Batch [18600]	Speed: 64.28 samples/s ETA: 0 d  0 h 16 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.040 M: 0.014	Train-SoftAcc=0.745122,	AnsLoss=2.569687,	
2020-11-17 18:35:59,353 Epoch[4] Batch [18700]	Speed: 63.85 samples/s ETA: 0 d  0 h 15 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.410 O: 0.040 M: 0.014	Train-SoftAcc=0.745031,	AnsLoss=2.570513,	
2020-11-17 18:36:48,878 Epoch[4] Batch [18800]	Speed: 64.62 samples/s ETA: 0 d  0 h 14 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.014	Train-SoftAcc=0.745017,	AnsLoss=2.570950,	
2020-11-17 18:37:38,499 Epoch[4] Batch [18900]	Speed: 64.49 samples/s ETA: 0 d  0 h 13 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.745013,	AnsLoss=2.571052,	
2020-11-17 18:38:27,684 Epoch[4] Batch [19000]	Speed: 65.06 samples/s ETA: 0 d  0 h 12 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.014	Train-SoftAcc=0.745014,	AnsLoss=2.571089,	
2020-11-17 18:39:17,312 Epoch[4] Batch [19100]	Speed: 64.48 samples/s ETA: 0 d  0 h 12 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.406 O: 0.039 M: 0.014	Train-SoftAcc=0.744948,	AnsLoss=2.571065,	
2020-11-17 18:40:07,275 Epoch[4] Batch [19200]	Speed: 64.05 samples/s ETA: 0 d  0 h 11 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.039 M: 0.014	Train-SoftAcc=0.744845,	AnsLoss=2.571621,	
2020-11-17 18:40:56,490 Epoch[4] Batch [19300]	Speed: 65.02 samples/s ETA: 0 d  0 h 10 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.402 O: 0.039 M: 0.014	Train-SoftAcc=0.744801,	AnsLoss=2.571604,	
2020-11-17 18:41:47,032 Epoch[4] Batch [19400]	Speed: 63.31 samples/s ETA: 0 d  0 h  9 m	Data: 0.005 Tran: 0.005 F: 0.026 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.744739,	AnsLoss=2.572109,	
2020-11-17 18:42:36,125 Epoch[4] Batch [19500]	Speed: 65.18 samples/s ETA: 0 d  0 h  8 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.400 O: 0.040 M: 0.013	Train-SoftAcc=0.744734,	AnsLoss=2.572480,	
2020-11-17 18:43:25,773 Epoch[4] Batch [19600]	Speed: 64.45 samples/s ETA: 0 d  0 h  7 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.013	Train-SoftAcc=0.744718,	AnsLoss=2.572769,	
2020-11-17 18:44:15,016 Epoch[4] Batch [19700]	Speed: 64.99 samples/s ETA: 0 d  0 h  7 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.039 M: 0.014	Train-SoftAcc=0.744705,	AnsLoss=2.572955,	
2020-11-17 18:45:05,119 Epoch[4] Batch [19800]	Speed: 63.87 samples/s ETA: 0 d  0 h  6 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.410 O: 0.040 M: 0.014	Train-SoftAcc=0.744740,	AnsLoss=2.573301,	
2020-11-17 18:45:54,559 Epoch[4] Batch [19900]	Speed: 64.73 samples/s ETA: 0 d  0 h  5 m	Data: 0.005 Tran: 0.004 F: 0.028 B: 0.403 O: 0.040 M: 0.014	Train-SoftAcc=0.744708,	AnsLoss=2.573456,	
2020-11-17 18:46:44,253 Epoch[4] Batch [20000]	Speed: 64.39 samples/s ETA: 0 d  0 h  4 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.744656,	AnsLoss=2.574155,	
2020-11-17 18:47:33,825 Epoch[4] Batch [20100]	Speed: 64.55 samples/s ETA: 0 d  0 h  3 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.744570,	AnsLoss=2.574782,	
2020-11-17 18:48:23,368 Epoch[4] Batch [20200]	Speed: 64.59 samples/s ETA: 0 d  0 h  3 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.744494,	AnsLoss=2.574830,	
2020-11-17 18:49:13,139 Epoch[4] Batch [20300]	Speed: 64.29 samples/s ETA: 0 d  0 h  2 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.744359,	AnsLoss=2.575259,	
2020-11-17 18:50:02,589 Epoch[4] Batch [20400]	Speed: 64.71 samples/s ETA: 0 d  0 h  1 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.404 O: 0.040 M: 0.014	Train-SoftAcc=0.744307,	AnsLoss=2.575646,	
2020-11-17 18:50:52,581 Epoch[4] Batch [20500]	Speed: 64.01 samples/s ETA: 0 d  0 h  0 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.409 O: 0.040 M: 0.014	Train-SoftAcc=0.744282,	AnsLoss=2.575984,	
2020-11-17 19:08:21,382 New Best Val SoftAcc: 0.7524616718292236, Epoch: 4
2020-11-17 19:08:21,398 Epoch[4] 	Val-SoftAcc=0.752462,	
2020-11-17 19:08:21,398 Best Val SoftAcc: 0.7524616718292236, Epoch: 4
