2020-11-10 22:16:46,904 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/./output/vl-bert/vqa/base_4x16G_fp32/train2014+val2014_train/tensorboard_logs', model_dir='./checkpoints', partial_pretrain=None, slurm=False)

2020-11-10 22:16:46,908 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-10 23:03:36,606 Epoch[0] Batch [5500]	Speed: 63.96 samples/s ETA: 0 d  7 h 48 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.479614,	AnsLoss=13.221021,	
2020-11-10 23:04:26,523 Epoch[0] Batch [5600]	Speed: 64.11 samples/s ETA: 0 d  7 h 46 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.480622,	AnsLoss=13.054103,	
2020-11-10 23:05:16,999 Epoch[0] Batch [5700]	Speed: 63.40 samples/s ETA: 0 d  7 h 51 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.481800,	AnsLoss=12.893410,	
2020-11-10 23:06:06,706 Epoch[0] Batch [5800]	Speed: 64.38 samples/s ETA: 0 d  7 h 43 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.410 O: 0.038 M: 0.015	Train-SoftAcc=0.482847,	AnsLoss=12.738715,	
2020-11-10 23:06:56,305 Epoch[0] Batch [5900]	Speed: 64.52 samples/s ETA: 0 d  7 h 41 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.409 O: 0.039 M: 0.015	Train-SoftAcc=0.483936,	AnsLoss=12.589610,	
2020-11-10 23:07:47,206 Epoch[0] Batch [6000]	Speed: 62.87 samples/s ETA: 0 d  7 h 52 m	Data: 0.004 Tran: 0.004 F: 0.027 B: 0.420 O: 0.040 M: 0.013	Train-SoftAcc=0.485323,	AnsLoss=12.442072,	
2020-11-10 23:08:37,211 Epoch[0] Batch [6100]	Speed: 63.99 samples/s ETA: 0 d  7 h 43 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.486431,	AnsLoss=12.301933,	
2020-11-10 23:09:26,973 Epoch[0] Batch [6200]	Speed: 64.31 samples/s ETA: 0 d  7 h 40 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.411 O: 0.038 M: 0.015	Train-SoftAcc=0.487432,	AnsLoss=12.167230,	
2020-11-10 23:10:17,214 Epoch[0] Batch [6300]	Speed: 63.69 samples/s ETA: 0 d  7 h 43 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.488630,	AnsLoss=12.034780,	
2020-11-10 23:11:07,595 Epoch[0] Batch [6400]	Speed: 63.52 samples/s ETA: 0 d  7 h 44 m	Data: 0.004 Tran: 0.004 F: 0.026 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.489651,	AnsLoss=11.906436,	
2020-11-10 23:11:57,714 Epoch[0] Batch [6500]	Speed: 63.85 samples/s ETA: 0 d  7 h 41 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.490790,	AnsLoss=11.782626,	
2020-11-10 23:12:47,522 Epoch[0] Batch [6600]	Speed: 64.25 samples/s ETA: 0 d  7 h 37 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.411 O: 0.038 M: 0.015	Train-SoftAcc=0.491916,	AnsLoss=11.660555,	
2020-11-10 23:13:37,683 Epoch[0] Batch [6700]	Speed: 63.79 samples/s ETA: 0 d  7 h 39 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.493073,	AnsLoss=11.544450,	
2020-11-10 23:14:27,975 Epoch[0] Batch [6800]	Speed: 63.63 samples/s ETA: 0 d  7 h 40 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.015	Train-SoftAcc=0.494063,	AnsLoss=11.429559,	
2020-11-10 23:15:17,368 Epoch[0] Batch [6900]	Speed: 64.79 samples/s ETA: 0 d  7 h 31 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.407 O: 0.038 M: 0.015	Train-SoftAcc=0.494948,	AnsLoss=11.320034,	
2020-11-10 23:16:07,022 Epoch[0] Batch [7000]	Speed: 64.45 samples/s ETA: 0 d  7 h 32 m	Data: 0.004 Tran: 0.004 F: 0.026 B: 0.409 O: 0.039 M: 0.014	Train-SoftAcc=0.495791,	AnsLoss=11.212461,	
2020-11-10 23:16:57,049 Epoch[0] Batch [7100]	Speed: 63.97 samples/s ETA: 0 d  7 h 35 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.496901,	AnsLoss=11.107239,	
2020-11-10 23:17:47,592 Epoch[0] Batch [7200]	Speed: 63.31 samples/s ETA: 0 d  7 h 39 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.497989,	AnsLoss=11.005898,	
2020-11-10 23:18:36,986 Epoch[0] Batch [7300]	Speed: 64.79 samples/s ETA: 0 d  7 h 27 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.406 O: 0.038 M: 0.015	Train-SoftAcc=0.498822,	AnsLoss=10.906857,	
2020-11-10 23:19:26,432 Epoch[0] Batch [7400]	Speed: 64.72 samples/s ETA: 0 d  7 h 27 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.407 O: 0.038 M: 0.015	Train-SoftAcc=0.499918,	AnsLoss=10.809467,	
2020-11-10 23:20:16,188 Epoch[0] Batch [7500]	Speed: 64.31 samples/s ETA: 0 d  7 h 29 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.411 O: 0.037 M: 0.016	Train-SoftAcc=0.500819,	AnsLoss=10.716358,	
2020-11-10 23:21:05,831 Epoch[0] Batch [7600]	Speed: 64.46 samples/s ETA: 0 d  7 h 27 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.501687,	AnsLoss=10.625793,	
2020-11-10 23:21:55,442 Epoch[0] Batch [7700]	Speed: 64.50 samples/s ETA: 0 d  7 h 26 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.409 O: 0.039 M: 0.015	Train-SoftAcc=0.502499,	AnsLoss=10.537099,	
2020-11-10 23:22:44,951 Epoch[0] Batch [7800]	Speed: 64.64 samples/s ETA: 0 d  7 h 24 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.407 O: 0.039 M: 0.015	Train-SoftAcc=0.503201,	AnsLoss=10.451351,	
2020-11-10 23:23:34,754 Epoch[0] Batch [7900]	Speed: 64.26 samples/s ETA: 0 d  7 h 26 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.504107,	AnsLoss=10.365508,	
2020-11-10 23:24:23,943 Epoch[0] Batch [8000]	Speed: 65.06 samples/s ETA: 0 d  7 h 20 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.405 O: 0.039 M: 0.015	Train-SoftAcc=0.505011,	AnsLoss=10.281809,	
2020-11-10 23:25:14,339 Epoch[0] Batch [8100]	Speed: 63.50 samples/s ETA: 0 d  7 h 30 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.505745,	AnsLoss=10.201268,	
2020-11-10 23:26:04,288 Epoch[0] Batch [8200]	Speed: 64.07 samples/s ETA: 0 d  7 h 25 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.506454,	AnsLoss=10.122661,	
2020-11-10 23:26:54,132 Epoch[0] Batch [8300]	Speed: 64.20 samples/s ETA: 0 d  7 h 23 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.507263,	AnsLoss=10.045738,	
2020-11-10 23:27:44,784 Epoch[0] Batch [8400]	Speed: 63.18 samples/s ETA: 0 d  7 h 29 m	Data: 0.004 Tran: 0.004 F: 0.026 B: 0.418 O: 0.039 M: 0.014	Train-SoftAcc=0.508041,	AnsLoss=9.971087,	
2020-11-10 23:28:35,514 Epoch[0] Batch [8500]	Speed: 63.08 samples/s ETA: 0 d  7 h 29 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.420 O: 0.039 M: 0.015	Train-SoftAcc=0.508812,	AnsLoss=9.898035,	
2020-11-10 23:29:26,355 Epoch[0] Batch [8600]	Speed: 62.94 samples/s ETA: 0 d  7 h 29 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.421 O: 0.039 M: 0.014	Train-SoftAcc=0.509502,	AnsLoss=9.827122,	
2020-11-10 23:30:17,695 Epoch[0] Batch [8700]	Speed: 62.33 samples/s ETA: 0 d  7 h 33 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.426 O: 0.039 M: 0.014	Train-SoftAcc=0.510280,	AnsLoss=9.757706,	
2020-11-10 23:31:07,824 Epoch[0] Batch [8800]	Speed: 63.84 samples/s ETA: 0 d  7 h 21 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.511055,	AnsLoss=9.687904,	
2020-11-10 23:31:57,818 Epoch[0] Batch [8900]	Speed: 64.01 samples/s ETA: 0 d  7 h 19 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.511783,	AnsLoss=9.620519,	
2020-11-10 23:32:47,896 Epoch[0] Batch [9000]	Speed: 63.90 samples/s ETA: 0 d  7 h 19 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.414 O: 0.038 M: 0.016	Train-SoftAcc=0.512473,	AnsLoss=9.554645,	
2020-11-10 23:33:37,698 Epoch[0] Batch [9100]	Speed: 64.25 samples/s ETA: 0 d  7 h 16 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.513235,	AnsLoss=9.489307,	
2020-11-10 23:34:27,947 Epoch[0] Batch [9200]	Speed: 63.68 samples/s ETA: 0 d  7 h 19 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.015	Train-SoftAcc=0.513763,	AnsLoss=9.427511,	
2020-11-10 23:35:18,120 Epoch[0] Batch [9300]	Speed: 63.78 samples/s ETA: 0 d  7 h 18 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.514515,	AnsLoss=9.365893,	
2020-11-10 23:36:08,363 Epoch[0] Batch [9400]	Speed: 63.69 samples/s ETA: 0 d  7 h 17 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.515228,	AnsLoss=9.305665,	
2020-11-10 23:36:58,262 Epoch[0] Batch [9500]	Speed: 64.13 samples/s ETA: 0 d  7 h 14 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.515858,	AnsLoss=9.246796,	
2020-11-10 23:37:47,800 Epoch[0] Batch [9600]	Speed: 64.60 samples/s ETA: 0 d  7 h 10 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.408 O: 0.038 M: 0.016	Train-SoftAcc=0.516375,	AnsLoss=9.189498,	
2020-11-10 23:38:36,944 Epoch[0] Batch [9700]	Speed: 65.12 samples/s ETA: 0 d  7 h  5 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.404 O: 0.038 M: 0.015	Train-SoftAcc=0.516996,	AnsLoss=9.132308,	
2020-11-10 23:39:26,813 Epoch[0] Batch [9800]	Speed: 64.17 samples/s ETA: 0 d  7 h 11 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.411 O: 0.038 M: 0.015	Train-SoftAcc=0.517575,	AnsLoss=9.077069,	
2020-11-10 23:40:16,706 Epoch[0] Batch [9900]	Speed: 64.14 samples/s ETA: 0 d  7 h 10 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.518167,	AnsLoss=9.022823,	
2020-11-10 23:41:06,305 Epoch[0] Batch [10000]	Speed: 64.52 samples/s ETA: 0 d  7 h  7 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.409 O: 0.039 M: 0.014	Train-SoftAcc=0.518876,	AnsLoss=8.968463,	
2020-11-10 23:41:56,641 Epoch[0] Batch [10100]	Speed: 63.57 samples/s ETA: 0 d  7 h 12 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.519389,	AnsLoss=8.915751,	
2020-11-10 23:42:45,988 Epoch[0] Batch [10200]	Speed: 64.85 samples/s ETA: 0 d  7 h  3 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.406 O: 0.038 M: 0.015	Train-SoftAcc=0.520006,	AnsLoss=8.863631,	
2020-11-10 23:43:36,440 Epoch[0] Batch [10300]	Speed: 63.43 samples/s ETA: 0 d  7 h 12 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.520670,	AnsLoss=8.811820,	
2020-11-10 23:44:27,307 Epoch[0] Batch [10400]	Speed: 62.91 samples/s ETA: 0 d  7 h 14 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.422 O: 0.037 M: 0.016	Train-SoftAcc=0.521166,	AnsLoss=8.762308,	
2020-11-10 23:45:17,026 Epoch[0] Batch [10500]	Speed: 64.36 samples/s ETA: 0 d  7 h  4 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.409 O: 0.039 M: 0.015	Train-SoftAcc=0.521913,	AnsLoss=8.712260,	
2020-11-10 23:46:07,427 Epoch[0] Batch [10600]	Speed: 63.49 samples/s ETA: 0 d  7 h  9 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.014	Train-SoftAcc=0.522562,	AnsLoss=8.664296,	
2020-11-10 23:46:58,105 Epoch[0] Batch [10700]	Speed: 63.15 samples/s ETA: 0 d  7 h 10 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.419 O: 0.038 M: 0.015	Train-SoftAcc=0.523040,	AnsLoss=8.617095,	
2020-11-10 23:47:48,470 Epoch[0] Batch [10800]	Speed: 63.54 samples/s ETA: 0 d  7 h  7 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.014	Train-SoftAcc=0.523743,	AnsLoss=8.568808,	
2020-11-10 23:48:38,454 Epoch[0] Batch [10900]	Speed: 64.02 samples/s ETA: 0 d  7 h  3 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.413 O: 0.038 M: 0.015	Train-SoftAcc=0.524263,	AnsLoss=8.523457,	
2020-11-10 23:49:29,312 Epoch[0] Batch [11000]	Speed: 62.92 samples/s ETA: 0 d  7 h  9 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.421 O: 0.039 M: 0.015	Train-SoftAcc=0.524831,	AnsLoss=8.478207,	
2020-11-10 23:50:20,519 Epoch[0] Batch [11100]	Speed: 62.49 samples/s ETA: 0 d  7 h 11 m	Data: 0.004 Tran: 0.004 F: 0.033 B: 0.417 O: 0.038 M: 0.015	Train-SoftAcc=0.525374,	AnsLoss=8.434295,	
2020-11-10 23:51:10,734 Epoch[0] Batch [11200]	Speed: 63.73 samples/s ETA: 0 d  7 h  2 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.525931,	AnsLoss=8.390367,	
2020-11-10 23:52:00,804 Epoch[0] Batch [11300]	Speed: 63.91 samples/s ETA: 0 d  7 h  0 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.413 O: 0.039 M: 0.015	Train-SoftAcc=0.526409,	AnsLoss=8.348080,	
2020-11-10 23:52:50,611 Epoch[0] Batch [11400]	Speed: 64.25 samples/s ETA: 0 d  6 h 57 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.015	Train-SoftAcc=0.527027,	AnsLoss=8.305635,	
2020-11-10 23:53:40,605 Epoch[0] Batch [11500]	Speed: 64.01 samples/s ETA: 0 d  6 h 58 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.527536,	AnsLoss=8.265545,	
2020-11-10 23:54:30,579 Epoch[0] Batch [11600]	Speed: 64.03 samples/s ETA: 0 d  6 h 57 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.412 O: 0.038 M: 0.015	Train-SoftAcc=0.527933,	AnsLoss=8.226071,	
2020-11-10 23:55:20,419 Epoch[0] Batch [11700]	Speed: 64.21 samples/s ETA: 0 d  6 h 55 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.411 O: 0.038 M: 0.016	Train-SoftAcc=0.528397,	AnsLoss=8.186427,	
2020-11-10 23:56:10,616 Epoch[0] Batch [11800]	Speed: 63.75 samples/s ETA: 0 d  6 h 57 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.528930,	AnsLoss=8.146605,	
2020-11-10 23:56:59,865 Epoch[0] Batch [11900]	Speed: 64.98 samples/s ETA: 0 d  6 h 48 m	Data: 0.004 Tran: 0.004 F: 0.026 B: 0.404 O: 0.039 M: 0.014	Train-SoftAcc=0.529322,	AnsLoss=8.108671,	
2020-11-10 23:57:49,500 Epoch[0] Batch [12000]	Speed: 64.47 samples/s ETA: 0 d  6 h 51 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.409 O: 0.038 M: 0.015	Train-SoftAcc=0.529829,	AnsLoss=8.070528,	
2020-11-10 23:58:40,089 Epoch[0] Batch [12100]	Speed: 63.26 samples/s ETA: 0 d  6 h 58 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.418 O: 0.039 M: 0.015	Train-SoftAcc=0.530332,	AnsLoss=8.033270,	
2020-11-10 23:59:29,121 Epoch[0] Batch [12200]	Speed: 65.27 samples/s ETA: 0 d  6 h 44 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.403 O: 0.038 M: 0.015	Train-SoftAcc=0.530887,	AnsLoss=7.996292,	
2020-11-11 00:00:18,882 Epoch[0] Batch [12300]	Speed: 64.31 samples/s ETA: 0 d  6 h 49 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.410 O: 0.039 M: 0.015	Train-SoftAcc=0.531320,	AnsLoss=7.960839,	
2020-11-11 00:01:09,142 Epoch[0] Batch [12400]	Speed: 63.67 samples/s ETA: 0 d  6 h 52 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.039 M: 0.015	Train-SoftAcc=0.531823,	AnsLoss=7.925819,	
2020-11-11 00:01:59,233 Epoch[0] Batch [12500]	Speed: 63.88 samples/s ETA: 0 d  6 h 50 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.532421,	AnsLoss=7.890325,	
2020-11-11 00:02:49,589 Epoch[0] Batch [12600]	Speed: 63.55 samples/s ETA: 0 d  6 h 52 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.415 O: 0.039 M: 0.014	Train-SoftAcc=0.532908,	AnsLoss=7.856462,	
2020-11-11 00:03:40,208 Epoch[0] Batch [12700]	Speed: 63.22 samples/s ETA: 0 d  6 h 53 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.418 O: 0.039 M: 0.014	Train-SoftAcc=0.533319,	AnsLoss=7.823751,	
2020-11-11 00:04:29,494 Epoch[0] Batch [12800]	Speed: 64.93 samples/s ETA: 0 d  6 h 41 m	Data: 0.004 Tran: 0.004 F: 0.024 B: 0.406 O: 0.038 M: 0.016	Train-SoftAcc=0.533738,	AnsLoss=7.789961,	
2020-11-11 00:05:19,651 Epoch[0] Batch [12900]	Speed: 63.80 samples/s ETA: 0 d  6 h 47 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.414 O: 0.039 M: 0.014	Train-SoftAcc=0.534214,	AnsLoss=7.757370,	
2020-11-11 00:06:09,757 Epoch[0] Batch [13000]	Speed: 63.87 samples/s ETA: 0 d  6 h 46 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.414 O: 0.038 M: 0.015	Train-SoftAcc=0.534734,	AnsLoss=7.725303,	
2020-11-11 00:06:59,667 Epoch[0] Batch [13100]	Speed: 64.12 samples/s ETA: 0 d  6 h 44 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.411 O: 0.039 M: 0.014	Train-SoftAcc=0.535228,	AnsLoss=7.693174,	
2020-11-11 00:07:50,689 Epoch[0] Batch [13200]	Speed: 62.72 samples/s ETA: 0 d  6 h 52 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.423 O: 0.038 M: 0.015	Train-SoftAcc=0.535702,	AnsLoss=7.661539,	
2020-11-11 00:08:41,071 Epoch[0] Batch [13300]	Speed: 63.52 samples/s ETA: 0 d  6 h 46 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.014	Train-SoftAcc=0.536200,	AnsLoss=7.630402,	
2020-11-11 00:09:31,817 Epoch[0] Batch [13400]	Speed: 63.06 samples/s ETA: 0 d  6 h 48 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.420 O: 0.039 M: 0.014	Train-SoftAcc=0.536706,	AnsLoss=7.599680,	
2020-11-11 00:10:21,692 Epoch[0] Batch [13500]	Speed: 64.16 samples/s ETA: 0 d  6 h 40 m	Data: 0.004 Tran: 0.004 F: 0.026 B: 0.410 O: 0.040 M: 0.014	Train-SoftAcc=0.537151,	AnsLoss=7.569770,	
2020-11-11 00:11:11,138 Epoch[0] Batch [13600]	Speed: 64.72 samples/s ETA: 0 d  6 h 36 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.407 O: 0.039 M: 0.015	Train-SoftAcc=0.537707,	AnsLoss=7.539646,	
2020-11-11 00:12:01,430 Epoch[0] Batch [13700]	Speed: 63.63 samples/s ETA: 0 d  6 h 42 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.415 O: 0.038 M: 0.015	Train-SoftAcc=0.538123,	AnsLoss=7.510964,	
2020-11-11 00:12:51,822 Epoch[0] Batch [13800]	Speed: 63.50 samples/s ETA: 0 d  6 h 42 m	Data: 0.005 Tran: 0.004 F: 0.025 B: 0.416 O: 0.039 M: 0.015	Train-SoftAcc=0.538543,	AnsLoss=7.482497,	
2020-11-11 00:13:42,144 Epoch[0] Batch [13900]	Speed: 63.59 samples/s ETA: 0 d  6 h 40 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.416 O: 0.038 M: 0.015	Train-SoftAcc=0.538916,	AnsLoss=7.454475,	
2020-11-11 00:14:31,355 Epoch[0] Batch [14000]	Speed: 65.03 samples/s ETA: 0 d  6 h 31 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.404 O: 0.039 M: 0.015	Train-SoftAcc=0.539330,	AnsLoss=7.426339,	
2020-11-11 00:15:21,904 Epoch[0] Batch [14100]	Speed: 63.31 samples/s ETA: 0 d  6 h 40 m	Data: 0.004 Tran: 0.004 F: 0.025 B: 0.418 O: 0.038 M: 0.015	Train-SoftAcc=0.539720,	AnsLoss=7.398204,	
